Item ID	Item value	Change in Kuiper test statistic when item removed
SMAD2	9.7905035384376	-0.007575757575757458
ZNF496	7.10542502432675	-0.007575757575757458
MED23	2.79480821858205	-0.007575757575757458
PPM1A	11.0004775154243	-0.007575757575757458
KAT2B	9.06851754958685	-0.007575757575757458
NR5A2	4.30146207493685	-0.007575757575757458
NR6A1	3.75677409933945	-0.007575757575757458
NR1I2	11.1053387139617	-0.0032065409700324787
ZKSCAN3	2.3218627414082	0.012130303973152956
PPARA	9.9833759312922	-0.007575757575757458
ESR1	17.7407529436136	0.08333333333333359
JUNB	6.2730811992356	-0.007575757575757458
